639,40.72,38.18,35.22,99.9,2.54
640,41.32,38.69,35.57,99.88,2.63
641,41.14,38.38,34.89,99.79,2.76
642,40.94,38.37,35.23,99.87,2.57
643,36.35,33.09,30.5,99.91,3.26
644,42.08,39.61,36.65,99.85,2.47
645,39.85,37.26,33.95,99.83,2.59
646,43.35,40.9,37.74,99.82,2.45
647,43,40.65,37.08,99.83,2.35
648,45.55,43.19,39.72,99.82,2.36
649,41.57,39.08,35.64,99.9,2.49
650,41.46,38.69,35.7,99.85,2.77
651,42.66,40.05,36.74,99.91,2.61
652,39.9,37.5,34.3,99.82,2.4
653,42.19,39.62,36.58,99.86,2.57
654,41.28,38.66,35.45,99.9,2.62
655,40.5,38.07,34.79,99.87,2.43
656,38.67,36.17,32.87,99.87,2.5
657,39.58,37.07,34.03,99.89,2.51
658,39.25,36.6,33.44,99.92,2.65
659,41.42,38.75,35.4,99.87,2.67
660,39.32,36.5,33.67,99.81,2.82
661,40.89,38.4,35.31,99.86,2.49
662,40.15,37.47,34.43,99.88,2.68
663,42.12,39.75,36.32,99.8,2.37
664,39.38,36.68,33.48,99.85,2.7
665,41.02,38.54,35.23,99.93,2.48
666,45.35,43.25,39.79,99.89,2.1
667,40.77,38.22,35.07,99.9,2.55
668,43.14,40.61,37.37,99.88,2.53
669,43.83,41.52,38.22,99.85,2.31
670,43.21,40.81,37.43,99.91,2.4
671,42.79,40.49,37.13,99.84,2.3
672,40.1,37.56,34.46,99.9,2.54
673,43.6,41.33,37.77,99.89,2.27
674,45.05,42.66,39.28,99.78,2.39
675,42.72,40.18,37.08,99.92,2.54
676,42.33,39.83,36.45,99.87,2.5
677,45.7,43.51,39.89,99.87,2.19
678,42.53,39.89,36.77,99.87,2.64
679,41.99,39.6,36.41,99.85,2.39
680,43.43,41.16,38.13,99.93,2.27
681,42.35,39.63,36.4,99.87,2.72
682,38.47,35.67,32.89,99.85,2.8
683,40.56,37.79,34.92,99.85,2.77
684,41.2,38.55,35.26,99.84,2.65
685,40.89,38.29,35.2,99.85,2.6
686,41.45,38.87,35.81,99.85,2.58
687,40.9,38.11,34.91,99.71,2.79
688,42.51,39.74,36.34,99.92,2.77
689,42.95,40.6,37.19,99.85,2.35
690,42.32,39.69,36.36,99.91,2.63
691,41.74,39.35,36.12,99.86,2.39
692,39.06,36.48,33.31,99.85,2.58
693,41.63,38.96,35.86,99.87,2.67
694,40.87,37.87,34.61,99.85,3
695,38.87,35.97,32.79,99.91,2.9
696,41.24,38.68,35.68,99.92,2.56
697,42.5,40.2,36.8,99.95,2.3
698,41.7,39.33,36.03,99.94,2.37
699,41.93,39.35,36.04,99.9,2.58
700,43.82,41.44,38.04,99.85,2.38
701,39.66,36.85,33.62,99.81,2.81
702,42.46,39.57,36.11,99.88,2.89
703,44.53,42.04,38.59,99.93,2.49
704,43.47,41.32,37.9,99.86,2.15
705,40.19,37.68,34.71,99.86,2.51
706,43.33,41.17,37.76,99.87,2.16
707,43.59,41.29,37.8,99.98,2.3
708,37.34,34.66,31.56,99.92,2.68
709,37.53,34.79,31.75,99.92,2.74
710,43.15,40.78,37.34,99.92,2.37
711,41.65,39.37,36.21,99.91,2.28
712,42.57,39.91,36.4,99.92,2.66
713,40.82,38.21,34.77,99.86,2.61
714,43.17,40.58,37.15,99.88,2.59
715,40.5,38.28,35.1,99.87,2.22
716,42.48,39.86,36.56,99.84,2.62
717,42.65,40.1,36.79,99.89,2.55
718,41.19,38.38,35.03,99.86,2.81
719,39.9,37.36,34.16,99.93,2.54
720,39.98,37.47,34.16,99.85,2.51
721,38.34,35.77,32.73,99.92,2.57
722,41.62,39.48,36.15,99.88,2.14
723,42.37,40.01,36.83,99.91,2.36
724,39.66,37.05,33.95,99.87,2.61
725,38.92,36.06,33.08,99.92,2.86
726,41.93,39.32,35.72,99.87,2.61
727,41.47,39.01,35.57,99.9,2.46
728,40.08,37.32,34.1,99.91,2.76
729,42.7,40.05,36.87,99.84,2.65
730,44.6,42.09,38.71,99.93,2.51
731,43.07,40.47,36.94,99.92,2.6
732,41.91,39.22,35.88,99.88,2.69
733,40.58,37.89,34.66,99.89,2.69
734,39.46,36.82,33.87,99.77,2.64
735,37.4,34.32,31.37,99.83,3.08
736,40.86,38.13,34.96,99.89,2.73
737,40.9,38.41,35.18,99.72,2.49
738,40.29,37.87,35.01,99.85,2.42
739,41.97,39.27,36.2,99.89,2.7
740,41.56,39.27,36.19,99.91,2.29
741,37.28,34.74,31.72,99.94,2.54
742,43.4,41.28,37.71,99.8,2.12
743,42.35,39.83,36.69,99.72,2.52
744,41.4,38.99,35.45,99.63,2.41
745,42.42,39.95,36.72,99.75,2.47
746,36.73,34,31.47,99.85,2.73
747,40.39,37.84,34.75,99.93,2.55
748,40.74,38.04,35.09,99.94,2.7
749,40.04,37.52,34.61,99.91,2.52
750,42.14,39.49,36.24,99.86,2.65
751,45.79,43.64,40.22,99.88,2.15
752,43.85,41.38,38.28,99.89,2.47
753,41.15,38.69,35.31,99.8,2.46
754,44.89,42.29,38.69,99.87,2.6
755,40.98,38.18,34.87,99.89,2.8
756,40.14,37.46,34.3,99.83,2.68
757,42.22,39.83,36.56,99.8,2.39
758,40.63,38.03,34.85,99.91,2.6
759,36.45,33.82,30.76,99.79,2.63
760,40.44,37.66,34.65,99.83,2.78
761,41.06,38.48,35.25,99.81,2.58
762,40.76,38.36,35.41,99.92,2.4
763,40.36,37.86,34.62,99.92,2.5
764,40.88,38.59,35.33,99.89,2.29
765,41.3,38.99,35.54,99.95,2.31
766,40.68,37.91,34.42,99.95,2.77
767,43.57,41.27,37.74,99.89,2.3
768,41.37,38.76,35.57,99.89,2.61
769,41.33,38.67,35.49,99.93,2.66
770,42.62,39.83,36.63,99.92,2.79
771,41.74,39.35,36.29,99.9,2.39
772,44.37,41.81,38.76,99.89,2.56
773,41.35,39,35.76,99.88,2.35
774,40.22,37.74,34.47,99.85,2.48
775,43.33,41.21,37.76,99.89,2.12
776,40.38,37.68,34.86,99.86,2.7
777,42.94,40.41,36.81,99.9,2.53
778,45.29,42.72,39.32,99.85,2.57
779,41.34,38.79,35.76,99.87,2.55
780,41.6,39.02,35.61,99.92,2.58
781,43.69,41.21,37.85,99.89,2.48
782,42.07,39.27,36.13,99.92,2.8
783,41.99,39.27,35.94,99.83,2.72
784,44.26,41.82,38.86,99.9,2.44
785,42.12,39.36,36.19,99.85,2.76
786,41.22,38.24,34.95,99.86,2.98
787,42.49,39.59,36.42,99.92,2.9
788,41.28,38.75,35.63,99.87,2.53
789,42.75,40.36,36.94,99.91,2.39
790,41.63,38.43,35.37,99.9,3.2
791,41.62,38.9,35.64,99.87,2.72
792,43.99,41.73,38.48,99.89,2.26
793,41.99,39.52,36.15,99.9,2.47
794,40.01,36.93,33.97,99.91,3.08
795,41.69,38.82,35.36,99.96,2.87
796,38.66,36.22,33.2,99.88,2.44
797,38.08,35.12,32.05,99.91,2.96
798,41.19,38.21,35.29,99.88,2.98
799,41.31,38.11,35.1,99.94,3.2
800,43.71,41.33,37.84,99.86,2.38
801,43.35,40.66,37.5,99.87,2.69
